university_name,city,province,program_name,level,field,fee_per_year,apply_url,website_url,fest_bucket
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,PhD Engineering,PhD,Engineering,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,Engineering
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,BS Computer Science,Bachelors,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,IT/CS
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,BS Software Engineering,Bachelors,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,Engineering
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,BS Data Science,Bachelors,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,IT/CS
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,BS Artificial Intelligence,Bachelors,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,IT/CS
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,MS Computer Science,Masters,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,IT/CS
COMSATS University Islamabad,Islamabad,Islamabad Capital Territory,PhD Computer Science,PhD,IT,201249,https://islamabad.comsats.edu.pk/admissions,http://comsats.edu.pk,IT/CS
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BE Electrical Engineering,Bachelors,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BE Mechanical Engineering,Bachelors,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BE Civil Engineering,Bachelors,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BSc Engineering (Computer/Software),Bachelors,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,MS Electrical Engineering,Masters,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,PhD Engineering,PhD,Engineering,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BS Computer Science,Bachelors,IT,368000,https://cust.edu.pk/admissions,,IT/CS
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BS Software Engineering,Bachelors,IT,368000,https://cust.edu.pk/admissions,,Engineering
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BS Data Science,Bachelors,IT,368000,https://cust.edu.pk/admissions,,IT/CS
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,BS Artificial Intelligence,Bachelors,IT,368000,https://cust.edu.pk/admissions,,IT/CS
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,MS Computer Science,Masters,IT,368000,https://cust.edu.pk/admissions,,IT/CS
Capital University of Science & Technology (CUST),Islamabad,Islamabad Capital Territory,PhD Computer Science,PhD,IT,368000,https://cust.edu.pk/admissions,,IT/CS
NUTECH,Islamabad,Islamabad Capital Territory,BE Electrical Engineering,Bachelors,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,BE Mechanical Engineering,Bachelors,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,BE Civil Engineering,Bachelors,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,BSc Engineering (Computer/Software),Bachelors,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,MS Electrical Engineering,Masters,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,PhD Engineering,PhD,Engineering,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,BS Computer Science,Bachelors,IT,287500,https://nutech.edu.pk/admissions,,IT/CS
NUTECH,Islamabad,Islamabad Capital Territory,BS Software Engineering,Bachelors,IT,287500,https://nutech.edu.pk/admissions,,Engineering
NUTECH,Islamabad,Islamabad Capital Territory,BS Data Science,Bachelors,IT,287500,https://nutech.edu.pk/admissions,,IT/CS
NUTECH,Islamabad,Islamabad Capital Territory,BS Artificial Intelligence,Bachelors,IT,287500,https://nutech.edu.pk/admissions,,IT/CS
NUTECH,Islamabad,Islamabad Capital Territory,MS Computer Science,Masters,IT,287500,https://nutech.edu.pk/admissions,,IT/CS
NUTECH,Islamabad,Islamabad Capital Territory,PhD Computer Science,PhD,IT,287500,https://nutech.edu.pk/admissions,,IT/CS
"Abasyn University, Peshawar",,,Computer Science,,computer_science,,,http://abasyn.edu.pk,IT/CS
"Abasyn University, Peshawar",,,Software Engineering,,engineering,,,http://abasyn.edu.pk,Engineering
"Abasyn University, Peshawar",,,Electrical Engineering,,engineering,,,http://abasyn.edu.pk,Engineering
"Abasyn University, Peshawar",,,Mechanical Engineering,,engineering,,,http://abasyn.edu.pk,Engineering
"Abasyn University, Peshawar",,,Physics,,sciences,,,http://abasyn.edu.pk,Sciences
Bahria University,,,Phd Computer Engineering,,engineering,,,http://www.bahria.edu.pk/,Engineering
Bahria University,,,Phd Computer Sciences,,computer_science,,,http://www.bahria.edu.pk/,IT/CS
Bahria University,,,Phd Electrical Engineering,,engineering,,,http://www.bahria.edu.pk/,Engineering
Bahria University,,,Phd Software Engineering,,engineering,,,http://www.bahria.edu.pk/,Engineering
"Federal Urdu University of Arts, Science & Technology",,,Computer Science,,computer_science,,,http://fuuastisb.edu.pk,IT/CS
"Federal Urdu University of Arts, Science & Technology",,,Software Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
"Federal Urdu University of Arts, Science & Technology",,,Electrical Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
"Federal Urdu University of Arts, Science & Technology",,,Mechanical Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
"Federal Urdu University of Arts, Science & Technology",,,Physics,,sciences,,,http://fuuastisb.edu.pk,Sciences
Capital University of Science & Technology,,,Bs Artificial Intelligence,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Bs Biochemistry,,sciences,,,http://cust.edu.pk,Sciences
Capital University of Science & Technology,,,Bs Biotechnology,,sciences,,,http://cust.edu.pk,Sciences
Capital University of Science & Technology,,,Bs Civil Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Bs Computer Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Bs Computer Science,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Bs Electrical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Bs Mathematics With Data Science,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Bs Mechanical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Bs Software Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Mphil Mathematics,,sciences,,,http://cust.edu.pk,Sciences
Capital University of Science & Technology,,,Ms Artificial Intelligence,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Ms Civil Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Ms Computer Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Ms Computer Science,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Ms Electrical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Ms Engineering Management,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Ms Mechanical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Phd Civil Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Phd Computer Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Phd Computer Science,,computer_science,,,http://cust.edu.pk,IT/CS
Capital University of Science & Technology,,,Phd Electrical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Phd Engineering Management,,engineering,,,http://cust.edu.pk,Engineering
Capital University of Science & Technology,,,Phd Mathematics,,sciences,,,http://cust.edu.pk,Sciences
Capital University of Science & Technology,,,Phd Mechanical Engineering,,engineering,,,http://cust.edu.pk,Engineering
Pakistan Institute of Engineering and Applied Sciences,,,Be The Best Engineering University In Pakis,,engineering,,,http://www.pieas.edu.pk/,Engineering
Pakistan Institute of Engineering and Applied Sciences,,,Phd Program In Nuclear Engineering,,engineering,,,http://www.pieas.edu.pk/,Engineering
National University of Technology,,,Bs Artificial Intelligence,,computer_science,,,http://nutech.edu.pk,IT/CS
National University of Technology,,,Bs Civil Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Bs Civil Engineering Technology,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Bs Computer Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Bs Computer Science,,computer_science,,,http://nutech.edu.pk,IT/CS
National University of Technology,,,Bs Electrical Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Bs Information Technology Since,,computer_science,,,http://nutech.edu.pk,IT/CS
National University of Technology,,,Bs Mechanical Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Bs Software Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Ms Civil Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Ms Computer Engineering,,engineering,,,http://nutech.edu.pk,Engineering
National University of Technology,,,Ms Computer Science,,computer_science,,,http://nutech.edu.pk,IT/CS
Pakistan Institute of Engineering and Technology,,,Be Civil Engineering,,engineering,,,http://piet.edu.pk,Engineering
Pakistan Institute of Engineering and Technology,,,Be Electrical Engineering,,engineering,,,http://piet.edu.pk,Engineering
Pakistan Institute of Engineering and Technology,,,Be Mechanical Engineering,,engineering,,,http://piet.edu.pk,Engineering
Pakistan Institute of Engineering and Technology,,,Bs Computer Science,,computer_science,,,http://piet.edu.pk,IT/CS
HITEC University,,,Bs In Mechanical And Electrical Engineering,,engineering,,,http://www.hitecuni.edu.pk,Engineering
HITEC University,,,Phd Electrical Engineering,,engineering,,,http://www.hitecuni.edu.pk,Engineering
Information Technology University (Lahore),,,Bs Computer Engineering,,engineering,,,http://itu.edu.pk,Engineering
Information Technology University (Lahore),,,Bs Computer Science,,computer_science,,,http://itu.edu.pk,IT/CS
Information Technology University (Lahore),,,Bs Economics With Data Science,,computer_science,,,http://itu.edu.pk,IT/CS
Information Technology University (Lahore),,,Bs Electrical Engineering,,engineering,,,http://itu.edu.pk,Engineering
Information Technology University (Lahore),,,Ms Computer Science,,computer_science,,,http://itu.edu.pk,IT/CS
Information Technology University (Lahore),,,Ms Data Science,,computer_science,,,http://itu.edu.pk,IT/CS
Information Technology University (Lahore),,,Ms Electrical Engineering,,engineering,,,http://itu.edu.pk,Engineering
Information Technology University (Lahore),,,Phd Computer Science,,computer_science,,,http://itu.edu.pk,IT/CS
Information Technology University (Lahore),,,Phd Electrical Engineering,,engineering,,,http://itu.edu.pk,Engineering
NFC Institute of Engineering and Technology,,,Computer Science,,computer_science,,,http://nfciet.edu.pk,IT/CS
NFC Institute of Engineering and Technology,,,Software Engineering,,engineering,,,http://nfciet.edu.pk,Engineering
NFC Institute of Engineering and Technology,,,Electrical Engineering,,engineering,,,http://nfciet.edu.pk,Engineering
NFC Institute of Engineering and Technology,,,Mechanical Engineering,,engineering,,,http://nfciet.edu.pk,Engineering
NFC Institute of Engineering and Technology,,,Physics,,sciences,,,http://nfciet.edu.pk,Sciences
Wah Cantonment,,,Computer Science,,computer_science,,,https://repository.lahoreschool.edu.pk/xmlui/bitstream/handle/123456789/13673/Administrative%20Units.pdf?isAllowed=y&sequence=1,IT/CS
Wah Cantonment,,,Software Engineering,,engineering,,,https://repository.lahoreschool.edu.pk/xmlui/bitstream/handle/123456789/13673/Administrative%20Units.pdf?isAllowed=y&sequence=1,Engineering
Wah Cantonment,,,Electrical Engineering,,engineering,,,https://repository.lahoreschool.edu.pk/xmlui/bitstream/handle/123456789/13673/Administrative%20Units.pdf?isAllowed=y&sequence=1,Engineering
Wah Cantonment,,,Mechanical Engineering,,engineering,,,https://repository.lahoreschool.edu.pk/xmlui/bitstream/handle/123456789/13673/Administrative%20Units.pdf?isAllowed=y&sequence=1,Engineering
Wah Cantonment,,,Physics,,sciences,,,https://repository.lahoreschool.edu.pk/xmlui/bitstream/handle/123456789/13673/Administrative%20Units.pdf?isAllowed=y&sequence=1,Sciences
University of Central Punjab,,,Computer Science,,computer_science,,,http://ucp.edu.pk,IT/CS
University of Central Punjab,,,Software Engineering,,engineering,,,http://ucp.edu.pk,Engineering
University of Central Punjab,,,Electrical Engineering,,engineering,,,http://ucp.edu.pk,Engineering
University of Central Punjab,,,Mechanical Engineering,,engineering,,,http://ucp.edu.pk,Engineering
University of Central Punjab,,,Physics,,sciences,,,http://ucp.edu.pk,Sciences
"University of Agriculture, Faisalabad",,,Bs Agricultural Biotechnology,,sciences,,,http://web.uaf.edu.pk,Sciences
"University of Agriculture, Faisalabad",,,Bs Computer Science,,computer_science,,,http://web.uaf.edu.pk,IT/CS
"University of Agriculture, Faisalabad",,,Bs Information Technology,,computer_science,,,http://web.uaf.edu.pk,IT/CS
"University of Agriculture, Faisalabad",,,Bs Software Engineering,,engineering,,,http://web.uaf.edu.pk,Engineering
"University of Agriculture, Faisalabad",,,Phd Environmental & Resource Economics,,sciences,,,http://web.uaf.edu.pk,Sciences
"University of Engineering and Technology, Taxila",,,Computer Science,,computer_science,,,http://uettaxila.edu.pk,IT/CS
"University of Engineering and Technology, Taxila",,,Software Engineering,,engineering,,,http://uettaxila.edu.pk,Engineering
"University of Engineering and Technology, Taxila",,,Electrical Engineering,,engineering,,,http://uettaxila.edu.pk,Engineering
"University of Engineering and Technology, Taxila",,,Mechanical Engineering,,engineering,,,http://uettaxila.edu.pk,Engineering
"University of Engineering and Technology, Taxila",,,Physics,,sciences,,,http://uettaxila.edu.pk,Sciences
University of Engineering and Technology Faisalabad Campus,,,Computer Science,,computer_science,,,http://uet.edu.pk/campus?RID=info&campus_id=3,IT/CS
University of Engineering and Technology Faisalabad Campus,,,Software Engineering,,engineering,,,http://uet.edu.pk/campus?RID=info&campus_id=3,Engineering
University of Engineering and Technology Faisalabad Campus,,,Electrical Engineering,,engineering,,,http://uet.edu.pk/campus?RID=info&campus_id=3,Engineering
University of Engineering and Technology Faisalabad Campus,,,Mechanical Engineering,,engineering,,,http://uet.edu.pk/campus?RID=info&campus_id=3,Engineering
University of Engineering and Technology Faisalabad Campus,,,Physics,,sciences,,,http://uet.edu.pk/campus?RID=info&campus_id=3,Sciences
Rachna College of Engineering and Technology,,,Bsc Electrical Engineering,,engineering,,,http://rcet.uet.edu.pk,Engineering
Rachna College of Engineering and Technology,,,Bsc Industrial And Manufacturing Engineering,,engineering,,,http://rcet.uet.edu.pk,Engineering
Rachna College of Engineering and Technology,,,Bsc Mechanical Engineering,,engineering,,,http://rcet.uet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bs Chemistry,,sciences,,,http://mnsuet.edu.pk,Sciences
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bs Computer Science,,computer_science,,,http://mnsuet.edu.pk,IT/CS
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bs Mathematics,,sciences,,,http://mnsuet.edu.pk,Sciences
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bs Physics,,sciences,,,http://mnsuet.edu.pk,Sciences
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bsc Chemical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bsc Civil Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bsc Electrical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bsc Electrical Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Bsc Mechanical Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Msc Chemical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
"Muhammad Nawaz Sharif University of Engineering and Technology, Multan",,,Msc Electrical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
University of Sargodha,,,Computer Science,,computer_science,,,http://su.edu.pk,IT/CS
University of Sargodha,,,Software Engineering,,engineering,,,http://su.edu.pk,Engineering
University of Sargodha,,,Electrical Engineering,,engineering,,,http://su.edu.pk,Engineering
University of Sargodha,,,Mechanical Engineering,,engineering,,,http://su.edu.pk,Engineering
University of Sargodha,,,Physics,,sciences,,,http://su.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Agricultural Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Artificial Intelligence,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Biochemistry,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Biotechnology,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Botany,,,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Chemical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Civil Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Computational Physics,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Computer Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Data Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Electrical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Environmental Science,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Information Technology,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Mechanical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Physics,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Software Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Bs Zoology,,,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Chemical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Engineering Management,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Information Technology,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Ms Software Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Msc Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Msc Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Msc Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
"Khawaja Fareed University of Engineering and Information Technology, Rahim Yar Khan",,,Msc Physics,,sciences,,,http://kfueit.edu.pk,Sciences
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Civil Engineering,,engineering,,,http://quaideazam.edu.pk,Engineering
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Civil Engineering Technology,,engineering,,,http://quaideazam.edu.pk,Engineering
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Electrical Engineering,,engineering,,,http://quaideazam.edu.pk,Engineering
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Electrical Engineering Technology,,engineering,,,http://quaideazam.edu.pk,Engineering
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Mechanical Engineering,,engineering,,,http://quaideazam.edu.pk,Engineering
"Quaid-e-Azam College of Engineering and Technology, Sahiwal",,,Bsc Mechanical Engineering Technology,,engineering,,,http://quaideazam.edu.pk,Engineering
Namal University,,,Computer Science,,computer_science,,,http://namal.edu.pk,IT/CS
Namal University,,,Software Engineering,,engineering,,,http://namal.edu.pk,Engineering
Namal University,,,Electrical Engineering,,engineering,,,http://namal.edu.pk,Engineering
Namal University,,,Mechanical Engineering,,engineering,,,http://namal.edu.pk,Engineering
Namal University,,,Physics,,sciences,,,http://namal.edu.pk,Sciences
"Minhaj University, Lahore",,,Computer Science,,computer_science,,,http://mul.edu.pk,IT/CS
"Minhaj University, Lahore",,,Software Engineering,,engineering,,,http://mul.edu.pk,Engineering
"Minhaj University, Lahore",,,Electrical Engineering,,engineering,,,http://mul.edu.pk,Engineering
"Minhaj University, Lahore",,,Mechanical Engineering,,engineering,,,http://mul.edu.pk,Engineering
"Minhaj University, Lahore",,,Physics,,sciences,,,http://mul.edu.pk,Sciences
GIFT University,,,Computer Science,,computer_science,,,http://gift.edu.pk,IT/CS
GIFT University,,,Software Engineering,,engineering,,,http://gift.edu.pk,Engineering
GIFT University,,,Electrical Engineering,,engineering,,,http://gift.edu.pk,Engineering
GIFT University,,,Mechanical Engineering,,engineering,,,http://gift.edu.pk,Engineering
GIFT University,,,Physics,,sciences,,,http://gift.edu.pk,Sciences
Institute of Southern Punjab,,,Computer Science,,computer_science,,,http://usp.edu.pk,IT/CS
Institute of Southern Punjab,,,Software Engineering,,engineering,,,http://usp.edu.pk,Engineering
Institute of Southern Punjab,,,Electrical Engineering,,engineering,,,http://usp.edu.pk,Engineering
Institute of Southern Punjab,,,Mechanical Engineering,,engineering,,,http://usp.edu.pk,Engineering
Institute of Southern Punjab,,,Physics,,sciences,,,http://usp.edu.pk,Sciences
Superior University,,,Bs Aviation Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Avionics Engineering,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Civil Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Computer Science,,computer_science,,,http://superior.edu.pk,IT/CS
Superior University,,,Bs Electrical Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Electronics Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Hvac Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Mechanical Engineering Technology,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Bs Software Engineering,,engineering,,,http://superior.edu.pk,Engineering
Superior University,,,Ms Computer Sciences,,computer_science,,,http://superior.edu.pk,IT/CS
CECOS University of Information Technology and Emerging Sciences,,,Computer Science,,computer_science,,,http://www.cecos.edu.pk/,IT/CS
CECOS University of Information Technology and Emerging Sciences,,,Software Engineering,,engineering,,,http://www.cecos.edu.pk/,Engineering
CECOS University of Information Technology and Emerging Sciences,,,Electrical Engineering,,engineering,,,http://www.cecos.edu.pk/,Engineering
CECOS University of Information Technology and Emerging Sciences,,,Mechanical Engineering,,engineering,,,http://www.cecos.edu.pk/,Engineering
CECOS University of Information Technology and Emerging Sciences,,,Physics,,sciences,,,http://www.cecos.edu.pk/,Sciences
Qurtuba University,,,M.Phil Physics,,sciences,,,http://www.qurtuba.edu.pk,Sciences
Qurtuba University,,,Ms Computer Science,,computer_science,,,http://www.qurtuba.edu.pk,IT/CS
"City University of Science and Information Technology, Peshawar",,,Computer Science,,computer_science,,,http://cityuniversity.edu.pk,IT/CS
"City University of Science and Information Technology, Peshawar",,,Software Engineering,,engineering,,,http://cityuniversity.edu.pk,Engineering
"City University of Science and Information Technology, Peshawar",,,Electrical Engineering,,engineering,,,http://cityuniversity.edu.pk,Engineering
"City University of Science and Information Technology, Peshawar",,,Mechanical Engineering,,engineering,,,http://cityuniversity.edu.pk,Engineering
"City University of Science and Information Technology, Peshawar",,,Physics,,sciences,,,http://cityuniversity.edu.pk,Sciences
"University of Engineering and Technology, Peshawar",,,Bs Program Focused On Software Development,,computer_science,,,http://uetpeshawar.edu.pk,IT/CS
"University of Engineering and Technology, Peshawar",,,Phd Software Engineering,,engineering,,,http://uetpeshawar.edu.pk,Engineering
"University of Engineering and Technology, Peshawar",,,Phd Telecom Engineering,,engineering,,,http://uetpeshawar.edu.pk,Engineering
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,,,Bs Civil Engineering Program,,engineering,,,http://www.giki.edu.pk/,Engineering
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,,,Bs Degree Program In Electrical Engineering,,engineering,,,http://www.giki.edu.pk/,Engineering
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,,,Ms And Phd Degree Programs In Applied Mathe,,,,,http://www.giki.edu.pk/,Sciences
IQRA National University,,,Ms Electrical Engineering,,engineering,,,https://www.inu.edu.pk/,Engineering
IQRA National University,,,Ms Engineering Management,,engineering,,,https://www.inu.edu.pk/,Engineering
Gomal University,,,Computer Science,,computer_science,,,http://www.gu.edu.pk,IT/CS
Gomal University,,,Software Engineering,,engineering,,,http://www.gu.edu.pk,Engineering
Gomal University,,,Electrical Engineering,,engineering,,,http://www.gu.edu.pk,Engineering
Gomal University,,,Mechanical Engineering,,engineering,,,http://www.gu.edu.pk,Engineering
